,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1e-05,0.9271563878484188,0.5877071588460324,0.7439558649497667,0.6793765603032141,1e-05,1e-05,1.1948198071372302,0.5478831463973193,1e-05,1e-05,0.8954085929121252,0.7409134945192163,1.097639116494473,0.7093038696978001,0.7497091960083082,1e-05,0.5016219064872921,0.8160230475989843,0.7438738540469207,0.5319422341820625,0.7975899066351205,0.6633256472657726,0.5173194178493372,1.3435070756030725,0.5754219359038125,0.8866859159217133,0.5238075462828687,0.6105413350836637,0.8214581155451863,0.5395993876699727,1.225972288346124,0.5132135508971682,0.769973484685296,0.7814300499631556,0.672599058933615,0.8232365820672196,0.9457147520593794,1e-05,0.5991885511181163
1,0.9271563878484188,1e-05,0.5058390403955598,1.3418454105381703,1e-05,0.8265347284656479,0.6584161461394923,0.7778164207926297,1e-05,1.0254683292589237,1e-05,0.6279506446732279,1.1447485979763767,0.8861474450519613,0.9684923577139821,1.03820565172616,0.8032027436438142,0.810606995345295,0.7162349985314064,0.5945535118944308,0.9346950534579972,0.9371525386969644,1e-05,1.0625415145969195,0.7487158650877191,0.8174974384757305,0.737306051509589,1e-05,0.7496570410644195,1.026598111475989,0.8679254285909337,0.8015155023728427,0.6627228421079727,0.7052568641390148,0.5519073778268979,0.6787763660035762,0.6082101455691762,1e-05,0.9297337989064107,0.5795558798966526
2,0.5877071588460324,0.5058390403955598,1e-05,1e-05,0.6033989096893327,0.5328949818641947,1.0314897548013255,0.8294472480187413,0.6265302889100249,0.5036912785030088,0.8701101042604835,1e-05,0.6907759878001323,1e-05,0.5457865278333845,1e-05,1e-05,0.765064853971563,1e-05,1e-05,0.661984735680113,1e-05,0.8027631719947376,0.8437947148026667,0.9363632884309273,1.2172405463851446,0.8374717985212572,0.7432659770404184,0.7450273820463758,0.6320010589030753,1e-05,0.7175656478980504,0.8622877856985648,0.8576275864693499,0.877905083066783,0.9776267228306479,0.6441480109981861,0.6158784238966827,0.6363942167241812,0.699315405876714
3,0.7439558649497667,1.3418454105381703,1e-05,1e-05,1e-05,0.5424370896527079,0.6955810051576821,0.7340077206640597,0.7079911919612768,0.6734536049545076,0.653957588892316,1e-05,1.0589670978261199,1e-05,0.632148822124913,1e-05,1e-05,0.7672818751920524,0.5735122705804443,1.0381212374480948,1e-05,0.6757126309821361,0.5817786202829386,0.6470323800504433,1.0402950022321862,0.6448306038510079,0.6207761544280939,0.9318350466214351,1e-05,0.6344734460922805,1e-05,0.8891501300909878,0.6562947771188482,0.7839016700663788,1e-05,0.7589994329644173,1e-05,1e-05,0.911816681930468,0.9012532149552365
4,0.6793765603032141,1e-05,0.6033989096893327,1e-05,1e-05,0.7169621807641107,0.5215653905736972,1e-05,0.7865376956517959,0.5230265894630541,1e-05,0.7087903061094173,1e-05,0.5625301982151244,1e-05,1e-05,1e-05,0.7313842630909559,0.8560075481518353,0.8033127433012526,0.6860749904545931,0.8545366572858906,0.994796674334322,0.6298561118746476,0.9743850807868171,0.5136735232214054,0.947852466509167,0.9054015802129995,0.7423648769413098,1.0680082868481307,0.8701555468836206,1e-05,0.6229027887598515,0.8236849415420879,0.6590174895214015,0.9866001955565401,0.6197339595773899,0.835260640947205,0.9461087753409559,1e-05
5,1e-05,0.8265347284656479,0.5328949818641947,0.5424370896527079,0.7169621807641107,1e-05,0.7375855111082648,0.5630583946237258,0.7882038843548096,1e-05,1.1606793307511225,0.6561847290265768,1e-05,0.8569267815137495,1e-05,0.7608514432460213,1e-05,1e-05,0.6235798768928279,0.8889537811279267,0.9480824393431684,1e-05,1e-05,0.5457080650866083,0.5880673086880266,1.0903626345916813,0.586302043168643,0.8098265366631945,0.7060012746864314,1e-05,0.7801669720955572,0.6575133739164668,0.828171181152738,0.5691602613654524,1e-05,0.8149472421092616,0.729317967981419,1e-05,0.5869506712803644,0.5023913487095744
6,1e-05,0.6584161461394923,1.0314897548013255,0.6955810051576821,0.5215653905736972,0.7375855111082648,1e-05,0.7588054327988418,1e-05,0.6233629682185629,1.2542417070766678,1e-05,0.8254370663248575,0.8751699335036501,0.6092798970472774,0.9161805925642786,0.8758746575360837,0.9113258158592052,1.0961568564892552,0.9030111358301213,0.659719520003057,0.7974351105594455,0.6516653697028206,0.7639232736521887,0.7387681650478454,1e-05,0.6114815083990822,1e-05,1e-05,0.7282370396721044,0.8061134262883574,1.0757453720646069,1e-05,1e-05,0.6395880081572877,0.6719205795788571,0.7280996419956672,0.8820643200728947,0.8381355825171426,0.906533630622166
7,1.1948198071372302,0.7778164207926297,0.8294472480187413,0.7340077206640597,1e-05,0.5630583946237258,0.7588054327988418,1e-05,0.7001537380783868,1e-05,0.6539243765460384,0.742800331215603,1e-05,0.8067778555338226,0.8764318310274711,1e-05,1e-05,1e-05,0.7329386132428461,1e-05,1e-05,1e-05,0.7002345510048381,0.5234544596622934,1.0062022137926219,0.7446618477204625,0.6663292017691598,1.007333734990455,0.7487620062825869,0.5581927475213065,0.6696534092681095,0.6067127655524024,1.0172441323574524,1e-05,1e-05,1e-05,0.6787324303543459,0.6541567392764581,0.761746892065474,0.7406167836854023
8,0.5478831463973193,1e-05,0.6265302889100249,0.7079911919612768,0.7865376956517959,0.7882038843548096,1e-05,0.7001537380783868,1e-05,1e-05,0.8957137038624837,0.7171253258036571,0.7397430673227515,0.7759298640360406,0.7185356958371525,0.5906007514667224,0.6368203332570068,0.5890373187344781,1e-05,1e-05,0.7762775709714245,0.6233621903311327,0.785013606107068,0.5925061335841564,1e-05,0.6692865685417226,0.5731278552279535,1e-05,0.5048958126007796,0.7653050326917565,0.6202987132581483,0.7238876858430031,0.5917235811685361,0.7502341234877313,0.9380764813581455,0.8196623505366071,0.8905653830386205,1e-05,0.6641798916109554,1e-05
9,1e-05,1.0254683292589237,0.5036912785030088,0.6734536049545076,0.5230265894630541,1e-05,0.6233629682185629,1e-05,1e-05,1e-05,1.1217460173506673,0.5085249639886603,0.9442340890672575,0.5561958301439279,0.7333221020955434,1.1701405359722623,0.8799351027581022,1.0237564201832654,1.0964919011820118,0.6540603031898614,0.5090867703048795,0.7421259880762946,0.830774814905042,1e-05,0.9385990120008001,0.9774277598156305,0.5052974125304481,1e-05,0.7400075781918206,0.9306420257867332,0.6140213402661588,0.5078251040686824,0.6476939863028923,1e-05,1e-05,1e-05,1.133078564684595,0.5009983247521758,0.5620447536725854,0.5605681254961813
