,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1e-05,1e-05,1e-05,0.7695250639108266,0.5705093840581947,1e-05,0.7919657637985875,0.7305835394353244,1e-05,0.7302107716161436,1e-05,0.5981932619377176,0.6831071599584377,0.7308144749995831,0.638112879287371,1e-05,1e-05,0.6457015846076173,1e-05,1e-05,1e-05,1e-05,0.6670793390836905,0.5226832854459834,1e-05,1e-05,0.6498752894729733,1e-05,1e-05,1e-05,1e-05,0.5634688489868317,1e-05,1e-05,1e-05,1e-05,1e-05,0.6856548842618482,1e-05,1e-05
1,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.8398857781746069,0.7755761643185336,1e-05,1e-05,0.5286139335646015,1e-05,1e-05,0.9075379022992642,1e-05,1e-05,1e-05,0.7483700002752525,0.6888919750968054,1e-05,1e-05,0.6918360194694743,1e-05,0.518707299083371,0.7529731900950356,1e-05,0.8599837753507484,1e-05,1e-05,0.5048633068259938,0.6572463308400808,1e-05,1e-05,1e-05,0.7797205484295642
2,1e-05,1e-05,1e-05,1e-05,1e-05,0.5394075165271612,1e-05,1e-05,1e-05,0.8562338101465419,1e-05,1e-05,1e-05,1e-05,1e-05,0.6451211325618063,1e-05,1e-05,1e-05,1e-05,0.7134225435815418,1e-05,1e-05,0.5328644125919908,1e-05,1e-05,1.252491697254898,1e-05,0.9179014800814842,1.0260167646992853,1e-05,1e-05,1e-05,1e-05,0.5311642280823616,1e-05,1e-05,1e-05,1e-05,1e-05
3,0.7695250639108266,1e-05,1e-05,1e-05,1e-05,1e-05,0.698311127821117,1e-05,1e-05,1e-05,0.5184340545801234,1e-05,1e-05,1e-05,1e-05,0.6242278626326186,0.9958189480191617,0.6046048756610966,1e-05,1e-05,0.5307033311048461,1e-05,1e-05,1e-05,0.5384090026577797,0.5834515382312777,1e-05,1e-05,1e-05,0.5368035148514373,0.6187469682393864,1e-05,0.999543665792791,0.8739545554625446,1.1030310019118328,0.9738927075570067,1e-05,0.5095254583417571,0.764708696695068,1e-05
4,0.5705093840581947,1e-05,1e-05,1e-05,1e-05,1e-05,0.5847107303682129,1e-05,1e-05,1e-05,1e-05,0.542286950427496,0.5186326064131908,1e-05,1e-05,0.637758960486181,1e-05,1e-05,1.1239371727169196,1e-05,0.6863964145009753,1e-05,1e-05,1e-05,0.745882269952486,1e-05,1e-05,0.6642240250500718,1e-05,0.752530357338184,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.6757509645259866,1e-05,1e-05,0.5518285065615565
5,1e-05,1e-05,0.5394075165271612,1e-05,1e-05,1e-05,1e-05,0.6181227352318613,1e-05,0.5238169023373016,0.6183354225027924,1e-05,0.6777921060877647,1e-05,1e-05,1e-05,0.8621306170598848,1e-05,1e-05,1e-05,1e-05,0.5518661814196592,1e-05,0.8624331301781771,1e-05,1e-05,0.7379935298320999,1e-05,1e-05,1e-05,1e-05,0.9298808799358786,1e-05,0.5983285306962535,0.6786132217957758,1e-05,0.6955562047748811,1e-05,0.5601615780868275,1e-05
6,0.7919657637985875,1e-05,1e-05,0.698311127821117,0.5847107303682129,1e-05,1e-05,1e-05,0.6883824714301141,1e-05,0.6315939327414735,1e-05,1e-05,1e-05,1e-05,1e-05,0.6250555101492914,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.6259492229403034,1e-05,0.7418666094225765,1e-05,0.6804795087072775,1e-05,1e-05,0.7452562045484737,0.5867493646173182,1e-05,0.8437254545792403,0.5371140244843494,1e-05,0.7361438826863655
7,0.7305835394353244,1e-05,1e-05,1e-05,1e-05,0.6181227352318613,1e-05,1e-05,0.527721187195994,0.7731619814967003,1e-05,1e-05,0.8457639005897566,1e-05,1e-05,1e-05,0.7461799749199107,0.7827054658175615,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.7762872714439977,1e-05,1e-05,1e-05,1e-05,0.9133936537283089,1e-05,0.5912946876108269,1e-05,1e-05,0.5262253318270617,0.5005057495761495,0.6891189417772552,0.6189914945460575,1e-05,0.7159412647321431
8,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.6883824714301141,0.527721187195994,1e-05,1e-05,1e-05,0.7826606396804054,0.5757151528749095,1e-05,1e-05,0.7261057081272273,1e-05,1e-05,0.8008139015529859,1e-05,1e-05,1e-05,0.7680316510095566,0.5920479016956783,1e-05,1e-05,1e-05,1.0027330756512376,0.566406087420588,1e-05,0.924360395368929,1e-05,1e-05,0.6432254137022315,0.5171569509444716,1e-05,0.818313202795245,0.623294866350069,0.723347281987075,0.5657739455913747
9,0.7302107716161436,1e-05,0.8562338101465419,1e-05,1e-05,0.5238169023373016,1e-05,0.7731619814967003,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.7489780679983318,0.75100910139893,0.518995920919723,1e-05,0.8327379822622127,1e-05,0.745737906677133,1e-05,0.6869692521635916,1e-05,0.7834028194134351,0.7473665843436149,0.903267080561283,1e-05,1e-05,0.886580587341748,0.581103029866388,1e-05,1e-05,0.7725547130121111,1e-05,1e-05,0.5582370488908149,1e-05,1e-05
10,1e-05,1e-05,1e-05,0.5184340545801234,1e-05,0.6183354225027924,0.6315939327414735,1e-05,1e-05,1e-05,1e-05,1e-05,0.5069178719265489,0.6014410799526346,0.5668678780098954,1e-05,1e-05,1e-05,1e-05,1e-05,0.5003132791307499,1e-05,0.8970656873233478,1e-05,1e-05,1e-05,0.5586970555386135,0.5776747341347876,0.6672247684656413,1e-05,0.5264240668348541,1e-05,1e-05,1e-05,1e-05,1.0236574221871064,1e-05,1e-05,1e-05,1e-05
11,0.5981932619377176,0.8398857781746069,1e-05,1e-05,0.542286950427496,1e-05,1e-05,1e-05,0.7826606396804054,1e-05,1e-05,1e-05,0.6472032959350298,1.3282312508920073,1e-05,1.2464108914996221,1e-05,1e-05,0.5646119272059001,1e-05,0.5650684253848333,1e-05,1e-05,1.0569612865167237,1e-05,0.7753071223999397,1e-05,1e-05,0.5557108089361777,1e-05,0.5608097926667182,1e-05,0.5188004862523267,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
12,0.6831071599584377,0.7755761643185336,1e-05,1e-05,0.5186326064131908,0.6777921060877647,1e-05,0.8457639005897566,0.5757151528749095,1e-05,0.5069178719265489,0.6472032959350298,1e-05,1e-05,0.9788028594458869,0.5924955942412055,1e-05,1e-05,1e-05,1e-05,1e-05,0.6440984880464146,1e-05,0.6149317932275612,1e-05,0.9778330714635919,1e-05,0.8901364494548778,1e-05,1e-05,1e-05,0.5077142698815018,1e-05,1e-05,1e-05,0.5972985196623722,0.7101267227186897,1e-05,1e-05,1e-05
13,0.7308144749995831,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.6014410799526346,1.3282312508920073,1e-05,1e-05,0.5228175767436324,1e-05,0.6011720112581286,1e-05,1e-05,0.6110664614408252,0.8025861770063463,1e-05,1e-05,1e-05,0.7681499082438399,1e-05,0.6979943144154583,0.5241020946928441,1e-05,1e-05,0.5030319894890828,1e-05,1e-05,1e-05,1e-05,1e-05,0.9550498106715342,1e-05,0.5033010720524042,1e-05
14,0.638112879287371,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.5668678780098954,1e-05,0.9788028594458869,0.5228175767436324,1e-05,0.7188280819980306,1.080951956642974,1e-05,1e-05,1e-05,1e-05,0.6748811368807632,0.8588905554192992,0.5078618126715018,1e-05,1e-05,1e-05,0.682730444983957,1e-05,1e-05,0.9569436952786903,1e-05,1e-05,0.5763716942481578,0.7705894810585836,1e-05,1.0230591203170876,1e-05,1e-05,1e-05
15,1e-05,0.5286139335646015,0.6451211325618063,0.6242278626326186,0.637758960486181,1e-05,1e-05,1e-05,0.7261057081272273,0.7489780679983318,1e-05,1.2464108914996221,0.5924955942412055,1e-05,0.7188280819980306,1e-05,1e-05,1e-05,0.5187545801178511,0.5469556987582265,0.5814038776767412,0.8040225455277716,1e-05,0.5052694503192243,0.9156136839317459,0.5392677737582368,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.5791258984332555,0.7479652851094398,1e-05,0.5969700445509405
